block_number,tx_hash,log_index,user,amount_raw,amount_tokens
41526388,0xf01c70276fada1da78a060c0d5b051c21657e5df7f01b9bd5baf9f993f6bd17c,913,0xd00931f66895d503ffd3738978c3d0ef270f881b,2383723,2.383723
41526615,0x10e5caecc8db5b43b788034df737c2f5010a8ae956cf9044fa9ec1f63732e132,54,0xb8443a87ebc390c5ad4a3eb2342ed2f47216c1b5,2458455,2.458455
41529078,0xc55a92d1e0425ff752a0af9aef5eda962e30fc1c8600ee5290031b96117e47de,5,0xa67f4c9cfd70ef07abd7dee1087641798a7edf70,124050,0.12405
41529466,0x31c3c4fc7d3e38a5e78a762daaa6a886a159f950089250fc8b3e08566edef954,973,0x5ce05ed26fb827fa9e31f80af457149db9081282,1786357,1.786357
41531115,0x3277e02e288ef3e56fc37d665bf07f4f80e792d0f47f80be2d8e6a2231a77559,818,0x0ff65f3c24c1410c34ccef7b888d19736a036665,1462,0.001462
41531509,0x0c5fbd6984d4d7acd4edf74d5bc5f019dbb81a841ab84c821dc75d21ba618033,24,0x291e4318e863e4cc2ab6ab59930ede6fe6627b17,7,7e-06
41532439,0x7be7bf1bb310963ed45eba8afb462d7359ed8062a7b8b1101a68c75329ad168f,257,0x85e1e69c7839c4c5199dca4c6d46cbb52726ac48,147586,0.147586
41535595,0x1ffbc941aaca0247152fcd5fa76fe4013b5012f0794bf5cf08ba30d7b3cab9c8,3,0x48b6b1267f869057d17a46281e96791c204ba250,7644294,7.644294
41536232,0xce2df9462844e5b4db3a52aec10750b9bae5d36813712303b73a587df25d3821,525,0x53eb0fcdeb99d49d495ce3f7e21517e857ae7e4f,1010,0.00101
41536244,0x7f8c175858107cec908663243e827c866f4ab71b2e788da35dc37fee5b3e87f4,1228,0x53eb0fcdeb99d49d495ce3f7e21517e857ae7e4f,0,0.0
41538101,0x094ad3e1c0bb17c10baf237e7350edb6f6d0504773273c3afa6951acc8b2ced4,1225,0xfc8bbbde274fd29726738d6e838ca9f6c7db6ed3,3,3e-06
41538710,0x6026db677a0ce6ab1b6fc5776b2dd8f9dd27c6f488ed5f6c29be46a52902ea81,503,0x78ac4fdb896c16084a43327a49fb5a5481993454,37283,0.037283
41540244,0x2de8b87ecd848ba044acf221c8c919d55464062eac3e5709de3b1a8368058eaa,429,0xcab26e9e21793d9f1f3b52a9e6c26e6aa7acc5db,5207,0.005207
41542495,0xf23c4d927ac81d130b75a52b5e8a065e0ad60d6f35399b7aa42d2a29b33fe24b,895,0x076958b9075f0b6d287a92a194e3ce836f3cf3b8,2744714,2.744714
41542752,0xf929e14717a71e0bc59893833ea53bccccc51bb6b0a5eda5845987d6b3f452bd,641,0x4803128b9020fe5a437ca7d1d53ceef06a67771a,3072988,3.072988
41542771,0xe855dbcbc12bdf4a545d3b25a6720923a959ec57eab9e079f27b9b9ae96cf9b6,602,0xe7fdfc5fa1559e482dfff7dfd2ef8c6c24d42baf,27227439,27.227439
41543096,0x7edfaad3fc9b14f167a63357d69383750f44ee1e8e9e6890733839a76d406f43,1088,0x553276ff2623863a4d79672014020efdbe3d9204,6928156,6.928156
41543378,0xa0565da16e5e15fc78dbc24faf230d24437c39fab08c32986e4a83af4c5854f5,757,0xbd60fbb351d5f3e96f796b523f0070d5403fbea8,707454,0.707454
41543390,0xbaa54354c3bda0a9ac03e91c4c8f0d05682a0166268f45ad047486e5ba59ac5c,637,0xd99d942ae36d8b3a1e7c4617ea01c3d00a47f878,536529,0.536529
41546190,0x4d369ae85f97e91bfceceecc35407609b082987728bf20c7f43531766b708cb7,10,0x8d03929ce060bc133a3d25c45ac42ae028f05b7d,0,0.0
41546515,0x183cb023c79a120adacc44d7e163b1c412b9634242983b830299c60491c29afd,532,0x726a2f89350b47f991daf16163346243eee2a94a,34,3.4e-05
41546941,0xb3f5e1cf7155a5f3c7d1569ff15982ad229eece966890406444a5848cf8be066,288,0xc4dca5a1e7dbaf9ff4f500c4e51193eebf195b8e,36878,0.036878
41547876,0xdaa0e8d3a42bc30eb0b216cb49cc315e25ac9aaa9fe7102e6eafdb8130168304,400,0xcfc1fdb9c4a2953d9f48421f14b69b7b66297a0c,14730,0.01473
41548315,0xd43027d8cab0da88927f48765ad80912bb59cef0cf5922088f90684dc82c7428,1237,0x4ca5f840a383b52d3c161a28da4ed2c8d9ca3861,44,4.4e-05
41548391,0xced83f7c6766fe8d3e9abf4270d4e7a62a3bcbad150b65ea3763918656f162b7,257,0x3c685fb00cfee0bef3d08b3cc655047c4f947411,433651,0.433651
41548477,0x8c2386d167da7b16c470a98b4b1b13bef0a176d0f4d8a23fb510d085fb553d55,205,0x88e61e89cc4d5b121f0ef60887f5231dd15adaa8,152,0.000152
41548502,0xc0c1206a3230ee6dc2b4a9847934bdd178cef213076b8d5ac7ce838a523a1207,112,0x2e4f95e3b7b20f44766432ea6add40be2f31885e,1204114,1.204114
41548520,0xcca98ef118aca74004a6db8fc8145a3028ae934cfc251ebe242005d1df1432dd,3081,0x2e4f95e3b7b20f44766432ea6add40be2f31885e,0,0.0
41548880,0xa51089fed138a01a7ed473e5b2bfa1d94b9604a15695c4add6d593c04c9d00bf,164,0xc369434d382cebd349405ca4541b1e0ab689cb94,721541,0.721541
41549713,0x5b04f140373685dbd7878857db71a39d1cebdc8e0301ca7535361eb65a067f2b,2038,0x082784c86d4d6e9ca0e19e93da1f78b116bd8307,10,1e-05
41549734,0xf48528f021500fd9e74aa39eccd8a9aeeafe3197f5c59f476b6ade32465bf1be,1254,0x082784c86d4d6e9ca0e19e93da1f78b116bd8307,0,0.0
41549770,0x8a37f6a6838141f0f1f0cbc820ace9329d317f39705a2577082af947c1416c74,189,0x4b016dbb173555a20bc5990eee4e42d4a25a5750,209676,0.209676
41550256,0x53a3e7778ad85c7bc62a73dc8243b72a07dcc347cd18f8d456c40741ae18a9e1,2752,0x30a26c2837e9ad41ea5955949f00402dbf86f124,837969,0.837969
41550269,0x3162a3c1892fb8c74781430bb36d21400a7bf4b6e17971effa15f499a5a66ad9,511,0x2f225f8a538e7fd613e8ba79dcddc7d1422aed1c,5926,0.005926
41552005,0x01501a8b99f55a80c2320c547c6b33e4d593bc81a66c8a36d3ef73c4ca83eb85,697,0xa9c2445400c10cc56a42a1aca8d5c6c6151bdc7c,8770,0.00877
41552490,0xa6ee7418d44abc3e995ac97645475d9fd24ad791e3e6e4cc6c32889c8934b6d6,485,0xf842145fbd2948814d48d90c8f972f12980eed8e,548594,0.548594
41553855,0x8fba67b1ddf09857301db2aad39fd1ba3d7386c489fbfd4a074f6e62ff5d7882,546,0x9ba5cd73413f4b04cd4bc8da521c214a42cabbd0,0,0.0
41553956,0xe9068a8da6d7f3b296268034c37b2586f98054f5d6054d151fb4ae26c9329f68,1265,0x35de57d1564b791f38ddfcbe51bb2214a9b5227a,195909,0.195909
41555172,0xab2d2c663fe1537eebe41d9d85099aba851ddac5f4da8fcd594eda95f7b6e2fc,441,0xd66fa7a53803e34fad9a0ecbd52111e93d0b3542,11532,0.011532
41556553,0x78069060422369d9192e23c403794b3c8014e387eeb05e6c99b8e0e2c1a905ea,361,0xf265ab17ff7264f3673a64b738510c84cbccabd5,1207,0.001207
41557529,0xcb1b4e082fbb1cede62c9e2d45031190121689e56fb619789e53948b7b75c43b,749,0xf58d15f9913829e1b61e92399dc77b082e6825a1,4,4e-06
41561687,0xede74058053e30cfb81f77846936f26922a62cba323a9f45ea8bc90c94fc8b08,630,0x1299bd32edfee7dec600767abddc7f1ddafcc0a0,6092330,6.09233
41563712,0xb224f53c5e88fff830ebfab37319a94f5059f7140598e4b8a7c21d0bf66c8d49,937,0xe21664adf68664b3c2d3fee87ebf6b987fc57e63,1570155,1.570155
41563832,0x268164897eb5e63148fe1231d5af78b84bca8c9aa3fcf2d590c4e98c78a6ec26,739,0xc6f6dcbdf1ae9741c720b61d6195c5641ea91a1a,74,7.4e-05
41564145,0xd467dedd1b5ecf968a1ca933cf8bc7542b000c6ae3b49b1a10fb7d33c271d201,1121,0x464a46c1633fb58d3599b86268ac8acc8c47ec8b,169988,0.169988
41564294,0xc5c0ab9a83d532d8512fd7e205886e081f4085ed06a086971b2dec5ce338217f,1510,0x248aaf6f50ee889a55604903e62a54ab04b2a651,137345,0.137345
41564455,0x8cb60feb0b842e6dcb0e22c4d9f3b7aa546b26c703939563079db98ff2529edf,780,0x7dee5b10375937752e7ab01b8b55311b85c4fe96,1101152,1.101152
41565533,0xf58f8dd61a7b98d556a2f38a75672c8611e7b9ef5c555f2817bddb0f763c8035,680,0x8f6ba914cf0047d1240afcc0b17c84f72dbb82ca,1677268,1.677268
41565963,0x2e780b329c625bb3058890f0303b8d1b60fc55713b9c3a535a6ce3118e2cc7b1,1,0xf626e9a2fddbf55b0b1a87c56128a7ba6723a85a,5008,0.005008
41567539,0x98dc2f7e278f7d7188a14eaf4fa82a8d553d8e09cf878d7b3ee21388dc485d76,598,0x07ba1b451bc00a27ad89888cb0d3d97f6155a83e,137953,0.137953
41567857,0x670b612be71946d949045e6fcc7efb59484b6232e276261fb86c49e017431052,1075,0x0c1f0db52c61352be123239bd180ad3f1640ad88,7890,0.00789
41569035,0x9927b939d824cb6ed10e3cb0583c093e7788210984710fa665bf90a74a98642d,676,0xd2658af2501f0f33c95c82b32e5d11d1df633242,5,5e-06
41569268,0xa94df28d8ed0956467bafe4dd67ebda8d10f7877876dcd742827a29475894f06,392,0xeb08a4f0a51a54ce6a3126d88dd8ac3fb804f9b9,20202,0.020202
41571022,0x618c6f30eb800926138dac5e46624fbd0cf7071456a710469be8998277ceeff4,1249,0x2a812ac4f8fffc6b2dfc396b18dc801aca950a6b,214505,0.214505
41571519,0xd4c403655ba1bb3b3f5a17f6a5693f4d1b79cde49edfb9b73874a740ad494ac4,590,0x9dc552a659d48c4479e2231e56a9f93161483ee8,3486,0.003486
41571777,0xe9727227a128ae91a419505fd07814cf88f6bb461ae68102940f16a9269b9637,172,0x643eb1408386f78a3babb843349ccb7ea04696e5,4,4e-06
41571953,0x0f84c9c1862f921ec840dd9b944b6df6635a9d994237f1b566d395c6852ac1f5,706,0x421e7811bf6424026baeff276d7be18958482a26,5,5e-06
41572098,0xde9a660f224437c7bd9db74961d96e9b398660e7a312187d079e17644d46502b,989,0x6f14329a3047c82de6ccd6ef493f818565e5a618,7,7e-06
41572664,0xa8a931320da861ba33d91e3f357aa8a9afca41a7ea80033e907e4a8c1234e730,1048,0xbf9cde7f3776fd3ea3d538aacdf7ac0203502ae1,1497803,1.497803
41572822,0x3a9203197a9889f488d46fcadac17409bf95ac3d3821c10e1486929a75709967,1157,0xd4c5431fd793461cd6ec9c0c9fc878536f8a5374,1131838,1.131838
41574330,0x651bb44705ee87a04bcc3e500a5657e59d5b7b549a488ff00fe66b2ba2c7e40c,1009,0x100a7cd55b087375df060d86fc79314a07553feb,1060249,1.060249
41574698,0xe6d63c413f73f6891ed857a628234e6b1efd63e90e4be235efa4a8a035f99e74,66,0x6e0c04a25d6993adb5150cfad50d47437b5c185e,1624,0.001624
41575670,0x5961a217ad27bdc87ca99e3489641c09e76b98df4f5fc6b8cdd073ab9575a8fb,1116,0xc935b59c7f810cec91e46b45f03a4ac4cc0e915e,3720,0.00372
41577361,0x1f957b370c9735e76317e491cfaa072539398f5dd104211fdbfacd7b936647d6,258,0x02ad671c7f11c02f412c6d12f578eb2fc5ae217a,75840,0.07584
41578386,0x8d9b10d50af85d969c7f4b5dc557ce626b4864ac8e113c0c3b8e1ea0cb96e3e5,512,0x6c7a410e3c442f3b21265c3b9df30a0a72a124c7,8129789,8.129789
41580448,0xaa5dd4a84ef457e2e0fa5625529eb2fe0faee14f8933d1a29d9c0e6e13758852,1321,0x233678715ab644073512c513d00a0f0b922c2074,387554,0.387554
41584070,0x991810045ed606e1cf1c7406ae56ceba9aeec4a7190e0e0d8334497fc9d28e14,1226,0x70e226fe5d1ad4d50b489ddcd542220c449c05a2,2,2e-06
41584141,0x9f02546607fd48b8f8a0444b49afefaabf71f5da43d3a89d885e6cc517ae39ef,892,0x70e226fe5d1ad4d50b489ddcd542220c449c05a2,0,0.0
41584159,0x8aabd151451fe9b39d55f7faca2ecd7c641d89310cdb0647f0ab9e6d09289635,1135,0x70e226fe5d1ad4d50b489ddcd542220c449c05a2,0,0.0
41584751,0x47684e4f85c5b316557cd8434ef373915cfaf9009012154bf8ebbc5e99dce8d4,473,0xe7fdfc5fa1559e482dfff7dfd2ef8c6c24d42baf,27979189,27.979189
41587217,0x0ba6cfee071577647c5ab596d2e1e43e37a6e87609839ab165e5ee08ec93c8b1,1017,0x19eaaaf581238beed2826b41f57f2d0609b1a0d1,204,0.000204
41587564,0xaf2e17962fe746610b395ad4a6198a03ff370e5d0be225155abc92e980918a0e,1308,0xfcfabee4bc690f59bc4680ce76f56296531ff2d2,5,5e-06
41587687,0x8aec7d3bfb15d41d317d7e81e08906cd9d164c18d7e4c4a7c2e881f5ded590b3,376,0x49c6ddae18c574cbd8ed9ad69188dcbd659bbf08,83435,0.083435
41588195,0x6a4f5e1eea65eaab713b7e831f95e14ab9b09136a51d5229fa91c4b90ce6e23c,1106,0xe95ee4a899718488aba3a5edcd061d1320baed3a,31314,0.031314
41588441,0x68ca685fb03d9bd8ff6309d6486a10696a6a1680770cc0ce56872ad30f3071b5,1041,0x070fb8e20e35cd2aea531debb1e4d533a5161ab5,468244,0.468244
41588661,0xfd848b661eb128c3e982b519810d2bef8235494cb02c27d8b9964887cbcf6c9b,1083,0xa331fbac8451b88d77bce34a97e81c0b94924f8b,156105,0.156105
41588724,0xf82b0249436cc390010129001baa3fb6744ae48e460be26e183d0251531d075a,726,0x51650dd894fbf72b26eaed3de455c3a74467d573,70836,0.070836
41588791,0xca2910eaad4b675f6dce6e5152c927dc36b704c0f104fdd1c95841db0f498920,10,0x2719e4c5f93224f02d7b0ca9f86894a98f49e21b,3798,0.003798
41591702,0x13020f11e52ef4fe8b4e7875dc28f01799d77faf0b2b089954d17b4c18531042,539,0xa465252ed894ce012d07699b115eaa407dd81d40,25970000,25.97
41592973,0x18a85c76506f9876ccaada03c10c0c1a324d9b9ac8d58a147f74eb63a00c6f0b,777,0xe112e4f7f3f11d4cd1ce29a5b34bc1459b97af09,175906,0.175906
41593385,0x6178acfb5a65542e28ac3447d9f2dbb22fa23eef3d2425fe115223c821aa9e01,648,0x2ac33b4ff1857da52949e6497689e001b0a7d52b,1319720,1.31972
41593437,0xac96864fa1c5e9dd56d58707f5e9ae4871e78b919dbad012a4959ca5fc9827ae,834,0xe08033d0bdbcebe7e619c3ae165e7957ab577961,455584,0.455584
41593579,0x9a3dd6579170100f052538348fbabbb97312348da4695e4cbc90678a93d241f5,223,0x076958b9075f0b6d287a92a194e3ce836f3cf3b8,2745745,2.745745
41593657,0xa92b452ead1ac29aa46b4841c436c9cba985c1eeda3bb21b74ddcc849ebe1d60,1359,0x553276ff2623863a4d79672014020efdbe3d9204,6931143,6.931143
41593861,0x61c37dc7cc471f16d5563565cf996435c653975811ba87f02bf5c8fd5d06c909,333,0xfccf2e3854ecf503770534020076fc2512e2ea6e,3,3e-06
41594117,0x1a7d0c792082a5c5c9391605b7d2d8b9bec05748ff9d55cf4a406f37d9524e4b,143,0x503a0940ff01ca8f8d845a7424c140cf1f0d9e05,7850,0.00785
41596571,0x79add2444c4e74d727f277b6d841052398ffc262dda2bb02ce8107a27889bf2c,314,0x045ebadb99d61d60df86af3e39dad794d5e1d8e1,438,0.000438
41596952,0x0b8208f2b8e8a2ed70aa81e96fb806e831035094320f40c874edf5760d99d7b9,616,0x895ec3b5aaf4adad7dcc1933bc68a5786954d05e,436137,0.436137
41597200,0x5aa75b89352bb149c0585bfca89c4a2b8aff6980c0dfed41609957fc25269e4c,1012,0xa9e73395e80664c9eff88191c7fb586647416e1d,373811,0.373811
41597373,0xa67e49af7e19659e2bb7cb4f15d7cc990a4fd26941a5f2ddbb7f7c1976cea463,937,0x11fb0c3f017a208a96d9d0863e1f45f80d034d14,9444423,9.444423
41598175,0x8041843dfbd83eb2fc8208a68078c22a43167a1269aec5565e2ab7bee780e780,143,0xf68aa0b5d51689d6519bba086432d9b7b2026a84,28242,0.028242
41599342,0xf45c5d08c7015248b3ea790bbdc6bb12b770dc527d893bdc3e28fbc64bbfffd1,564,0x04a72321b2dab98d08d7a3bb392fa0475af12255,150204,0.150204
41599480,0xa37261fbd60e9a25474dfa883a0d0ebaff5d0eeb49eeef62d50f63ebb6c45cbe,465,0x85204a5e932b69455822033f33e378dff4bb8960,46410,0.04641
41600586,0xefe91901bc6549659cc9667ec105bd1445f93947ad62f27ab188ef34a8ae96e6,503,0xf58d15f9913829e1b61e92399dc77b082e6825a1,4,4e-06
41602600,0xcc0ecdfda096249517771f6946c82ff8e60019abdc06bd7964dc728ec9db72d1,868,0xc77c559ac58508410ba97a9688d66d881d03a9eb,5081,0.005081
41604168,0x4ca5283be99d83ae07b324c4772383f827c7a87868701abaedad9753b947aa81,611,0x09cd6679698d84d8d3d93c4ad5865241acd274b5,174555,0.174555
41605382,0x11e51312e28a7f1caae3fe4747e5683d81362a7f2f36a0ea8b19a6d97c16aff8,821,0xde30181bebd88f7b32fd2ab4f57e4c557e675e8b,10284051,10.284051
41606730,0xba4d60fea232a09c2908ab8cf3605ac6dbb0729a1d4ad9aabfaeebcb4c27fd6b,361,0x49df7697e44947081509307f9be8a669f29b3aca,109615,0.109615
41607255,0xa9c98a5ca3e00ebbce2f2dd745636bd71f3d00da916b19510c7c2c7e7021d81c,120,0x248aaf6f50ee889a55604903e62a54ab04b2a651,137403,0.137403
41607316,0xc0f10b1e25f9838c3f1c9b262c5bdf72162e6b538b0d1bf8d655fc35a2905884,316,0x0e85c18f81a8e45d1514c1f23ee2a202114a245f,124274,0.124274
41608234,0xc5d4e5addab65315905abbacb1fd6250c26b35a3f520dfb614cadd45db612eed,667,0x4def7ba5091cc63896a8be499b36cd4334174b7c,70211,0.070211
41608520,0x27cf450e777f502b4055d269e1152d3fcd75b24461b17d9be0bdfee7e8c99232,1410,0x8f6ba914cf0047d1240afcc0b17c84f72dbb82ca,1677977,1.677977
41608741,0xdb9f4bef983460665588749a91ceb3bbb11c385d166a03764b94eda50fe127cc,30,0xb01768ca836f2aa4a5c240a8d3782a61c081bb84,5643,0.005643
41608899,0xc524bc9e755032d3a3f8a0d8e6266423a44e2e69feb887e551f6982a8c035f5e,283,0x75a3268ef54653ec42246072e12834129d48b934,6,6e-06
41609289,0xef107f88f777419b0e5a7dca5aebf520b58da9595282db969a59be5e0d15749c,315,0xa9ddf87aa53580a82c9ca418a5932dda427760cd,1074496,1.074496
41609328,0xd540bef9d4fa85606f1189e1674490bfa605b23ab11b3f0ce88a77d7b7f9c245,788,0x12962672a88c0af334cfc39dabafd0fc8e9d1acb,4,4e-06
41609468,0x15b96b6f1813455b3e74c9d72b9861a1ecf34004a8eb5a12c656b1ca03e659ce,1348,0xe18838d70ff55815ca9e1513a8ded49a7c6291e0,4,4e-06
41609471,0xf2eeab3cd317491adbe1fafc17c07e15a3b1c107b3f7d5b309c50ec7a7790bd5,114,0x80bbaca7e1bfb17aca9db95eca2a5a8f5dc53804,2415,0.002415
41609737,0x5d50be3617f24e5c63522d06849d644e65ab565d0fd757f6e78e1671636451bb,193,0x3693aa322ddc266b97124873028be2836e0acab1,5,5e-06
41610224,0xe173dc33d0371e29372b5a5e3b008c7c727a6bcbe83f3e2847075e97fe9cd440,624,0xcbde45b5157982e2414e8ab6f104972ce077985d,6,6e-06
41613033,0x619ab921299265db43cbee6d2ad1dcee7105c22220259d911bde74aed4c983a8,345,0x26129a74baafcf46b9e4f695a6c96bd6533ad229,362737,0.362737
41613089,0x54194df1cc019574cb79cee38fb54e45791c2b977fca69b56a5d2c8b4e3f4718,833,0xf7b04982840d90a7634f41851815f0153a494a4f,1695,0.001695
41613610,0x679b20cd9cc4bd74d74b13c7098ae1909d3d66e68aa5488ab5e392da509a6f99,1301,0x3dd3f1e1b0dbe842aef9182bda711223396f5d64,1266116,1.266116
41615199,0x966822d9220e42f54b0b8746c6645cb8b3c891cf0c1a00646fd5964355325106,1024,0x9a80ec4259baf2d62ba5cdea03049f0cc53244a0,210539,0.210539
41616875,0xa2c40d44be40b0831a58605d6b4fead030647219cbcfaf7e88d8b5cef024afe8,1843,0x0ff65f3c24c1410c34ccef7b888d19736a036665,2924,0.002924
41617106,0xc602e22178db5ff9d0c51827821792577c30a9f9b7ff630607db21421d8d09c7,419,0x3ba3075a83b5cedd9325f9d4a43d22d2f829add7,308298,0.308298
41617340,0x6dd10ba46e97e0d6d456c9fefb4e048b79180fdc7db31c254426bf2aa38230db,653,0x4389c066c481232f778e7f180d1682d3b421550b,1766,0.001766
41617686,0xbadcdde6ad4278c9846ada5fd3b6304ca6a21d93908165f442af722ba89d5b49,857,0x06644aa4c1830033da0bdaf04095a131dd76a5e8,1094702,1.094702
41618717,0xa12672b6fbac44eec07972e4c455720e85b408951a2a27dd4d1df2787eaf1121,9,0x6728c3371b269664ce8c171524800e7ae4c60422,50,5e-05
41618727,0xea7bd4a09d8c7ba2f65ffb83b87948fe5862fee118714e82dfcca4bdb0286346,5,0x6728c3371b269664ce8c171524800e7ae4c60422,0,0.0
41618752,0xbddce2c74e8e26b68b5e41726a8c32a3a8befe55a0b55d32ceba8b986c9fac01,725,0xc43ee853b629e9d4556ce8ef37258f7ee0d609f9,73453,0.073453
41618756,0x1737a7022671d15d183f7be223404583c2a4be0a654ceb4f695c807c21c9d246,15,0x83dd0ef172e465b3983452998d6d0f12328d8991,2,2e-06
41620129,0x93b11415dfe1656ad072017261f1351060d28cd4f06cfafa411c330bf9d0356e,1143,0xe7fdfc5fa1559e482dfff7dfd2ef8c6c24d42baf,26347334,26.347334
41621511,0x70feec2696393a220f33f38d01edcb839410fc9f28c1c9bcb486ae4585561a1f,445,0xb29da577ee292c7d821927b6b95090e1d90fe169,435,0.000435
41623349,0xb001e40c63eccb6056dbf225152dd044ca094be2af25c4a3065dc86a64218113,531,0xeb0e6ecd0e78b0a84ecd9663a041f453c454a99d,15,1.5e-05
41625864,0x5472a6087f1bb3f0dcf10fcaa94a563ef816a9f88d9cd8933dec1a61faeea5db,1079,0xb07cc36fa7d15fe4eeb90e301f200c93b4f4e732,521729,0.521729
41626239,0xa3269780dba118d032f1dd9cd428dc3dd2da6781734c7fd0cd7a4cdd172f61e0,974,0xbd80aeb54807efd97f8ccf2c37d656d4d0d77b7a,1514442,1.514442
41626365,0xc80a02b386f29185eb2b7e4fc20354cecb461843f3f9c01c09011cd2bcf52f62,404,0x5be76369420a90a4f359c4b8448d9fadfd1b520f,2282547,2.282547
41627250,0x45cbb7e4f55eccf3c5449f6bee19ce8edfede17091cf44634d8452948e800052,739,0x58ce6fc03561961c9947ba1ffffb9146bc75d903,6987,0.006987
41627404,0xb8add70720613a3cf78d2adf7cef3484c7e16a4f56f71f278dc5240cdfbc5bcf,415,0x90774ab01bb5725d1ce10adf47a1b791a594279c,2664,0.002664
41628306,0x978e8e6230e9c9a0645d0b43597a2bbbd82395225a09d0aae298619b7fa6e3a9,986,0x9f82bc7ca236c9d95b57e2b152c451d99b018326,7291,0.007291
41630024,0x6351d144446e36e02205eb12ccf569e9d4ce44aa8d2dc510a082cea6caf27537,777,0x86e6b55bb954e1cfab567f9582e0fa580bb0290d,636,0.000636
41630091,0x2631d6410eab7095273a341912a2a76d4dca75f39f9c6f9c84b5a465c80b2a34,1241,0x076958b9075f0b6d287a92a194e3ce836f3cf3b8,2746840,2.74684
41630158,0x38050dc1893e6a6b9477f92582eb60504cf8177a4c26e8a43f1d651e0dba5287,979,0x553276ff2623863a4d79672014020efdbe3d9204,6934193,6.934193
41632419,0x904bb5e5158c2c48875644e263ca1979540358cf19eeed6472c385ce7e2b4f9a,477,0xb1c0c011097da42ccbf0d9a3a614bd354e1948ac,79649,0.079649
41632443,0x6ad30b45304fcc60485ead8585f5d1919f745565f1b229516365d8ed80cd5ddb,464,0xb1c0c011097da42ccbf0d9a3a614bd354e1948ac,0,0.0
41632500,0x9042b4dc113f92de7a350120b6921c14c680a1ee0986581036b79d2afdb8b292,417,0x77cb833eff687aad65d22724e5f63a05dfcd4025,108907,0.108907
41633720,0x8562a3b8b0a3d6f853d7d000dc01b72be23bd2df76bd9b5c0546c6d1da3ecd45,727,0x4555ddf20dd9091fa7aa7cefa426a14cbbab4876,1853564,1.853564
41637116,0x1097d966f13968bfb310b33e5c7c3f6b90733e27abefd3c5d6dd7c695b892951,618,0x55eab67b35cc79c97e18ab2100d1b3f21419b276,192480,0.19248
41637266,0xd099166d2569aae57b3648936d7808f14a32996130804c769493e3eb78ef0fcd,560,0x185f4f6c70a47513d6e7f824fb3aa64861edcff2,160176,0.160176
41637541,0x5a5be6d6fdf7c397e2cfeca2445d04373b07223e703335f5a8cff28607359110,845,0xc6998350407c5c604fefade397f5962860cdf4d8,275988,0.275988
41638013,0xcd59eeb551a68aba6eae035549e64e2b7f5e42f4c02b7fbc25244b9bdf61289c,1202,0x4bbf4715de7c86f67467974b41af320ef8d58d58,153492,0.153492
41639035,0x146b12ab0d0773b7e8d822aaf3167375eb4a7befa9ff98fa7bb94e89be5f04d6,188,0xbfb42fc4954bdc8e6bb32c0f96e0fbc3c7187d91,1272546,1.272546
41639459,0xf5b14b37e3d18d5106b1d813bd85f549527885e61d8e5dd3eb84435dcbef6a29,686,0x8fd6f81f2f182a26884affd29d0f92e1fd2d0916,10788,0.010788
41640033,0x875a7f17ca8170928b71554399638b523d35f79b3404235e94425988c121dcd4,833,0x643a5302253531a5f17675e1150b03d8e96166a0,91124,0.091124
41650366,0x1387038c82fb5837f37bb8d2c6334ec8d8599ddd1740fd636f1a816b49c8a867,929,0xaa5ad4b1a60e9c615909e00323b2243c029af3a3,164400,0.1644
41650385,0xe68d6adec2df69534310540037e807565924a4bca59ecb7d7f2e99033e0f2922,1109,0x7dee5b10375937752e7ab01b8b55311b85c4fe96,2203696,2.203696
41650415,0xb8a59b520d6bd872fa88bb44f35758b6ce9054feba9819a3e2308843220f9c20,910,0x7377247b68ec903600ddbe99d6af5a34fb621a6f,100099,0.100099
41650439,0x14e403452f956ef87fa70d6b64ae6c88877e34da9ac679312238b92d46221958,324,0x464a46c1633fb58d3599b86268ac8acc8c47ec8b,170085,0.170085
41650494,0x881127b6e612e8fcebd23a269045e8c58e62858413dcf5146dff4529f5e03ff5,22,0xaaafeb4c3973d9bb2b354ca3298e19f840f4f3cf,0,0.0
41650575,0xe5e38a4dec9aa5b20bbdb94b6fff7a5b34d0be2c65ad3ca892dc4bb21a240383,1073,0x765007669e22f8d5080af0b17c5bf78906cfcf59,122663,0.122663
41650676,0x665dac4f87943a0c68eb057cff199132e1415c72eca6bbe415d48215b93bd3fa,936,0x248aaf6f50ee889a55604903e62a54ab04b2a651,137460,0.13746
41650707,0x9948dd4c65c9b5bfb03e3df498ab50cb7b194aaf751ce7c01ecfc87aadadbb1e,545,0x9a5364990427a3a50a967acfdf76e49f1fd85c5e,110006,0.110006
41650801,0xea9dd432ac1606f8090279b6bb21d2ef39b79bd8a525120a170631c8df703259,375,0x4bb3be59ff5c0be830cc07b626427c12ab525c62,101298,0.101298
41651561,0x952f2450b38cb8b127d8e5022de66e7f96f8bc408a5d0602446d2bcb826ecf6b,566,0x0d2349e291a9e0bb755bffa4097e6d378a72330b,936,0.000936
41652737,0x9257aa67d39139158a19213ab25376941afc87b1c216598a0fb1dbe74e0e4538,256,0x8f6ba914cf0047d1240afcc0b17c84f72dbb82ca,1678681,1.678681
41654336,0xe0bdc929d4cad4bbaf792928a06b873ca6ce26692e32bc54ca47e6a59633ca58,746,0x2e46e207a9a77a633076f907c22ac7f1f1c4834d,144,0.000144
